ligandsfile targetlist
C08294.mol2 1F9Y
C08295.mol2 1F9Y
C08296.mol2 1F9Y
C08298.mol2 1F9Y
C08299.mol2 1F9Y
C08300.mol2 1F9Y
C08301.mol2 1F9Y
C08302.mol2 1F9Y
C08303.mol2 1F9Y
C08304.mol2 1F9Y
C08305.mol2 1F9Y
C08306.mol2 1F9Y
C08307.mol2 1F9Y
C08308.mol2 1F9Y
C08309.mol2 1F9Y
C08310.mol2 1F9Y
C08311.mol2 1F9Y
C08312.mol2 1F9Y
C08313.mol2 1F9Y
C08314.mol2 1F9Y
C08315.mol2 1F9Y
C08316.mol2 1F9Y
C08317.mol2 1F9Y
C08318.mol2 1F9Y
C08319.mol2 1F9Y
C08320.mol2 1F9Y
C08321.mol2 1F9Y
C08322.mol2 1F9Y
C08323.mol2 1F9Y
C08324.mol2 1F9Y
C08325.mol2 1F9Y
C08326.mol2 1F9Y
C08327.mol2 1F9Y
C08328.mol2 1F9Y
C08329.mol2 1F9Y
C08330.mol2 1F9Y
C08331.mol2 1F9Y
C08332.mol2 1F9Y
C08333.mol2 1F9Y
C08334.mol2 1F9Y
C08335.mol2 1F9Y
C08336.mol2 1F9Y
C08337.mol2 1F9Y
C08338.mol2 1F9Y
C08339.mol2 1F9Y
C08340.mol2 1F9Y
C08341.mol2 1F9Y
C08342.mol2 1F9Y
C08344.mol2 1F9Y
C08345.mol2 1F9Y
C08346.mol2 1F9Y
C08347.mol2 1F9Y
C08348.mol2 1F9Y
C08349.mol2 1F9Y
C08350.mol2 1F9Y
C08351.mol2 1F9Y
C08352.mol2 1F9Y
C08353.mol2 1F9Y
C08354.mol2 1F9Y
C08355.mol2 1F9Y
C08356.mol2 1F9Y
C08357.mol2 1F9Y
C08358.mol2 1F9Y
C08359.mol2 1F9Y
C08362.mol2 1F9Y
C08363.mol2 1F9Y
C08364.mol2 1F9Y
C08365.mol2 1F9Y
C08366.mol2 1F9Y
C08367.mol2 1F9Y
C08368.mol2 1F9Y
C08369.mol2 1F9Y
C08370.mol2 1F9Y
C08371.mol2 1F9Y
C08372.mol2 1F9Y
C08373.mol2 1F9Y
C08374.mol2 1F9Y
C08375.mol2 1F9Y
C08376.mol2 1F9Y
C08377.mol2 1F9Y
C08378.mol2 1F9Y
C08379.mol2 1F9Y
C08380.mol2 1F9Y
C08381.mol2 1F9Y
C08382.mol2 1F9Y
C08383.mol2 1F9Y
C08384.mol2 1F9Y
C08385.mol2 1F9Y
C08386.mol2 1F9Y
C08387.mol2 1F9Y
C08388.mol2 1F9Y
C08389.mol2 1F9Y
C08390.mol2 1F9Y
C08391.mol2 1F9Y
C08392.mol2 1F9Y
C08393.mol2 1F9Y
C08394.mol2 1F9Y
C08395.mol2 1F9Y
C08396.mol2 1F9Y
C08397.mol2 1F9Y
C08398.mol2 1F9Y
C08399.mol2 1F9Y
C08400.mol2 1F9Y
C08401.mol2 1F9Y
C08402.mol2 1F9Y
C08403.mol2 1F9Y
C08404.mol2 1F9Y
C08405.mol2 1F9Y
C08406.mol2 1F9Y
C08407.mol2 1F9Y
C08408.mol2 1F9Y
C08409.mol2 1F9Y
C08410.mol2 1F9Y
C08411.mol2 1F9Y
C08412.mol2 1F9Y
C08413.mol2 1F9Y
C08414.mol2 1F9Y
C08415.mol2 1F9Y
C08416.mol2 1F9Y
C08417.mol2 1F9Y
C08418.mol2 1F9Y
C08419.mol2 1F9Y
C08420.mol2 1F9Y
C08422.mol2 1F9Y
C08423.mol2 1F9Y
C08424.mol2 1F9Y
C08425.mol2 1F9Y
C08426.mol2 1F9Y
C08427.mol2 1F9Y
C08428.mol2 1F9Y
C08429.mol2 1F9Y
C08430.mol2 1F9Y
C08431.mol2 1F9Y
C08432.mol2 1F9Y
C08433.mol2 1F9Y
C08434.mol2 1F9Y
C08435.mol2 1F9Y
C08437.mol2 1F9Y
C08438.mol2 1F9Y
C08439.mol2 1F9Y
C08440.mol2 1F9Y
C08441.mol2 1F9Y
C08442.mol2 1F9Y
C08443.mol2 1F9Y
C08445.mol2 1F9Y
C08446.mol2 1F9Y
C08447.mol2 1F9Y
C08448.mol2 1F9Y
C08449.mol2 1F9Y
C08450.mol2 1F9Y
C08451.mol2 1F9Y
C08452.mol2 1F9Y
C08453.mol2 1F9Y
C08454.mol2 1F9Y
C08455.mol2 1F9Y
C08456.mol2 1F9Y
C08457.mol2 1F9Y
C08458.mol2 1F9Y
C08459.mol2 1F9Y
C08460.mol2 1F9Y
C08461.mol2 1F9Y
C08462.mol2 1F9Y
C08463.mol2 1F9Y
C08464.mol2 1F9Y
C08465.mol2 1F9Y
C08466.mol2 1F9Y
C08467.mol2 1F9Y
C08468.mol2 1F9Y
C08469.mol2 1F9Y
C08470.mol2 1F9Y
C08471.mol2 1F9Y
C08472.mol2 1F9Y
C08473.mol2 1F9Y
C08474.mol2 1F9Y
C08475.mol2 1F9Y
C08476.mol2 1F9Y
C08477.mol2 1F9Y
C08478.mol2 1F9Y
C08480.mol2 1F9Y
C08481.mol2 1F9Y
C08482.mol2 1F9Y
C08483.mol2 1F9Y
C08484.mol2 1F9Y
C08485.mol2 1F9Y
C08486.mol2 1F9Y
C08487.mol2 1F9Y
C08488.mol2 1F9Y
C08489.mol2 1F9Y
C08490.mol2 1F9Y
C08491.mol2 1F9Y
C08492.mol2 1F9Y
C08493.mol2 1F9Y
C08494.mol2 1F9Y
C08495.mol2 1F9Y
C08496.mol2 1F9Y
C08497.mol2 1F9Y
C08498.mol2 1F9Y
C08499.mol2 1F9Y
C08501.mol2 1F9Y
C08502.mol2 1F9Y
C08503.mol2 1F9Y
C08504.mol2 1F9Y
C08505.mol2 1F9Y
C08506.mol2 1F9Y
C08507.mol2 1F9Y
C08508.mol2 1F9Y
C08509.mol2 1F9Y
C08510.mol2 1F9Y
C08511.mol2 1F9Y
C08512.mol2 1F9Y
C08513.mol2 1F9Y
C08514.mol2 1F9Y
C08515.mol2 1F9Y
C08516.mol2 1F9Y
C08517.mol2 1F9Y
C08518.mol2 1F9Y
C08519.mol2 1F9Y
C08520.mol2 1F9Y
C08521.mol2 1F9Y
C08522.mol2 1F9Y
C08523.mol2 1F9Y
C08524.mol2 1F9Y
C08525.mol2 1F9Y
C08526.mol2 1F9Y
C08527.mol2 1F9Y
C08528.mol2 1F9Y
C08529.mol2 1F9Y
C08530.mol2 1F9Y
C08531.mol2 1F9Y
C08532.mol2 1F9Y
C08533.mol2 1F9Y
C08534.mol2 1F9Y
C08535.mol2 1F9Y
C08536.mol2 1F9Y
C08537.mol2 1F9Y
C08538.mol2 1F9Y
C08539.mol2 1F9Y
C08540.mol2 1F9Y
C08541.mol2 1F9Y
C08542.mol2 1F9Y
C08543.mol2 1F9Y
C08544.mol2 1F9Y
C08545.mol2 1F9Y
C08546.mol2 1F9Y
C08547.mol2 1F9Y
C08548.mol2 1F9Y
C08549.mol2 1F9Y
C08550.mol2 1F9Y
C08551.mol2 1F9Y
C08552.mol2 1F9Y
C08553.mol2 1F9Y
C08554.mol2 1F9Y
C08555.mol2 1F9Y
C08556.mol2 1F9Y
C08557.mol2 1F9Y
C08558.mol2 1F9Y
C08559.mol2 1F9Y
C08560.mol2 1F9Y
C08561.mol2 1F9Y
C08562.mol2 1F9Y
C08563.mol2 1F9Y
C08564.mol2 1F9Y
C08565.mol2 1F9Y
C08566.mol2 1F9Y
C08567.mol2 1F9Y
C08568.mol2 1F9Y
C08569.mol2 1F9Y
C08570.mol2 1F9Y
C08571.mol2 1F9Y
C08572.mol2 1F9Y
C08573.mol2 1F9Y
C08574.mol2 1F9Y
C08575.mol2 1F9Y
C08576.mol2 1F9Y
C08577.mol2 1F9Y
C08578.mol2 1F9Y
C08579.mol2 1F9Y
C08580.mol2 1F9Y
C08581.mol2 1F9Y
C08582.mol2 1F9Y
C08583.mol2 1F9Y
C08584.mol2 1F9Y
C08585.mol2 1F9Y
C08586.mol2 1F9Y
C08587.mol2 1F9Y
C08588.mol2 1F9Y
C08589.mol2 1F9Y
C08590.mol2 1F9Y
C08591.mol2 1F9Y
C08592.mol2 1F9Y
C08593.mol2 1F9Y
C08594.mol2 1F9Y
C08595.mol2 1F9Y
C08596.mol2 1F9Y
C08597.mol2 1F9Y
C08598.mol2 1F9Y
C08599.mol2 1F9Y
C08600.mol2 1F9Y
C08601.mol2 1F9Y
C08602.mol2 1F9Y
C08603.mol2 1F9Y
C08604.mol2 1F9Y
C08605.mol2 1F9Y
C08606.mol2 1F9Y
C08607.mol2 1F9Y
C08608.mol2 1F9Y
C08609.mol2 1F9Y
C08610.mol2 1F9Y
C08611.mol2 1F9Y
C08612.mol2 1F9Y
C08613.mol2 1F9Y
C08614.mol2 1F9Y
C08615.mol2 1F9Y
C08616.mol2 1F9Y
C08617.mol2 1F9Y
C08618.mol2 1F9Y
C08619.mol2 1F9Y
C08620.mol2 1F9Y
C08621.mol2 1F9Y
C08622.mol2 1F9Y
C08623.mol2 1F9Y
C08624.mol2 1F9Y
C08625.mol2 1F9Y
C08626.mol2 1F9Y
C08627.mol2 1F9Y
C08628.mol2 1F9Y
C08629.mol2 1F9Y
C08630.mol2 1F9Y
C08631.mol2 1F9Y
C08632.mol2 1F9Y
C08633.mol2 1F9Y
C08634.mol2 1F9Y
C08635.mol2 1F9Y
C08636.mol2 1F9Y
C08637.mol2 1F9Y
C08638.mol2 1F9Y
C08639.mol2 1F9Y
C08640.mol2 1F9Y
C08641.mol2 1F9Y
C08642.mol2 1F9Y
C08643.mol2 1F9Y
C08644.mol2 1F9Y
C08646.mol2 1F9Y
C08647.mol2 1F9Y
C08648.mol2 1F9Y
C08649.mol2 1F9Y
C08650.mol2 1F9Y
C08651.mol2 1F9Y
C08652.mol2 1F9Y
C08653.mol2 1F9Y
C08654.mol2 1F9Y
C08655.mol2 1F9Y
C08656.mol2 1F9Y
C08657.mol2 1F9Y
C08658.mol2 1F9Y
C08659.mol2 1F9Y
C08660.mol2 1F9Y
C08661.mol2 1F9Y
C08662.mol2 1F9Y
C08663.mol2 1F9Y
C08664.mol2 1F9Y
C08665.mol2 1F9Y
C08666.mol2 1F9Y
C08667.mol2 1F9Y
C08668.mol2 1F9Y
C08669.mol2 1F9Y
C08670.mol2 1F9Y
C08671.mol2 1F9Y
C08672.mol2 1F9Y
C08673.mol2 1F9Y
C08674.mol2 1F9Y
C08675.mol2 1F9Y
C08676.mol2 1F9Y
C08677.mol2 1F9Y
C08678.mol2 1F9Y
C08679.mol2 1F9Y
C08680.mol2 1F9Y
C08681.mol2 1F9Y
C08682.mol2 1F9Y
C08683.mol2 1F9Y
C08684.mol2 1F9Y
C08685.mol2 1F9Y
C08686.mol2 1F9Y
C08687.mol2 1F9Y
C08688.mol2 1F9Y
C08689.mol2 1F9Y
C08690.mol2 1F9Y
C08691.mol2 1F9Y
C08692.mol2 1F9Y
C08693.mol2 1F9Y
C08694.mol2 1F9Y
C08695.mol2 1F9Y
C08696.mol2 1F9Y
C08697.mol2 1F9Y
C08698.mol2 1F9Y
C08699.mol2 1F9Y
C08700.mol2 1F9Y
C08701.mol2 1F9Y
C08702.mol2 1F9Y
C08703.mol2 1F9Y
C08704.mol2 1F9Y
C08705.mol2 1F9Y
C08706.mol2 1F9Y
C08707.mol2 1F9Y
C08709.mol2 1F9Y
C08710.mol2 1F9Y
C08711.mol2 1F9Y
C08712.mol2 1F9Y
C08713.mol2 1F9Y
C08714.mol2 1F9Y
C08715.mol2 1F9Y
C08716.mol2 1F9Y
C08717.mol2 1F9Y
C08718.mol2 1F9Y
C08719.mol2 1F9Y
C08720.mol2 1F9Y
C08722.mol2 1F9Y
C08723.mol2 1F9Y
C08724.mol2 1F9Y
C08725.mol2 1F9Y
C08726.mol2 1F9Y
C08727.mol2 1F9Y
C08728.mol2 1F9Y
C08729.mol2 1F9Y
C08730.mol2 1F9Y
C08731.mol2 1F9Y
C08732.mol2 1F9Y
C08733.mol2 1F9Y
C08734.mol2 1F9Y
C08735.mol2 1F9Y
C08736.mol2 1F9Y
C08737.mol2 1F9Y
C08738.mol2 1F9Y
C08739.mol2 1F9Y
C08740.mol2 1F9Y
C08741.mol2 1F9Y
C08742.mol2 1F9Y
C08743.mol2 1F9Y
C08744.mol2 1F9Y
C08745.mol2 1F9Y
C08746.mol2 1F9Y
C08747.mol2 1F9Y
C08748.mol2 1F9Y
C08749.mol2 1F9Y
C08750.mol2 1F9Y
C08751.mol2 1F9Y
C08752.mol2 1F9Y
C08753.mol2 1F9Y
C08754.mol2 1F9Y
C08755.mol2 1F9Y
C08756.mol2 1F9Y
C08757.mol2 1F9Y
C08758.mol2 1F9Y
C08759.mol2 1F9Y
C08760.mol2 1F9Y
C08761.mol2 1F9Y
C08762.mol2 1F9Y
C08763.mol2 1F9Y
C08764.mol2 1F9Y
C08765.mol2 1F9Y
C08766.mol2 1F9Y
C08767.mol2 1F9Y
C08768.mol2 1F9Y
C08769.mol2 1F9Y
C08770.mol2 1F9Y
C08771.mol2 1F9Y
C08772.mol2 1F9Y
C08773.mol2 1F9Y
C08774.mol2 1F9Y
C08775.mol2 1F9Y
C08776.mol2 1F9Y
C08777.mol2 1F9Y
C08778.mol2 1F9Y
C08779.mol2 1F9Y
C08780.mol2 1F9Y
C08781.mol2 1F9Y
C08782.mol2 1F9Y
C08783.mol2 1F9Y
C08784.mol2 1F9Y
C08785.mol2 1F9Y
C08786.mol2 1F9Y
C08787.mol2 1F9Y
C08788.mol2 1F9Y
C08789.mol2 1F9Y
C08790.mol2 1F9Y
C08791.mol2 1F9Y
C08792.mol2 1F9Y
C08793.mol2 1F9Y
C08794.mol2 1F9Y
C08795.mol2 1F9Y
C08796.mol2 1F9Y
C08797.mol2 1F9Y
C08798.mol2 1F9Y
C08799.mol2 1F9Y
C08800.mol2 1F9Y
C08801.mol2 1F9Y
C08802.mol2 1F9Y
C08803.mol2 1F9Y
C08804.mol2 1F9Y
C08805.mol2 1F9Y
C08806.mol2 1F9Y
C08807.mol2 1F9Y
C08808.mol2 1F9Y
C08809.mol2 1F9Y
C08810.mol2 1F9Y
C08811.mol2 1F9Y
C08812.mol2 1F9Y
C08813.mol2 1F9Y
C08814.mol2 1F9Y
C08816.mol2 1F9Y
C08817.mol2 1F9Y
C08819.mol2 1F9Y
C08821.mol2 1F9Y
C08823.mol2 1F9Y
C08825.mol2 1F9Y
C08829.mol2 1F9Y
C08830.mol2 1F9Y
C08831.mol2 1F9Y
C08832.mol2 1F9Y
C08833.mol2 1F9Y
C08834.mol2 1F9Y
C08835.mol2 1F9Y
C08836.mol2 1F9Y
C08837.mol2 1F9Y
C08838.mol2 1F9Y
C08839.mol2 1F9Y
C08840.mol2 1F9Y
C08841.mol2 1F9Y
C08842.mol2 1F9Y
C08843.mol2 1F9Y
C08844.mol2 1F9Y
C08845.mol2 1F9Y
C08846.mol2 1F9Y
C08847.mol2 1F9Y
C08848.mol2 1F9Y
C08849.mol2 1F9Y
C08850.mol2 1F9Y
C08851.mol2 1F9Y
C08852.mol2 1F9Y
C08853.mol2 1F9Y
C08854.mol2 1F9Y
C08855.mol2 1F9Y
C08856.mol2 1F9Y
C08857.mol2 1F9Y
C08858.mol2 1F9Y
C08859.mol2 1F9Y
C08860.mol2 1F9Y
C08861.mol2 1F9Y
C08862.mol2 1F9Y
C08863.mol2 1F9Y
C08864.mol2 1F9Y
C08865.mol2 1F9Y
C08866.mol2 1F9Y
C08867.mol2 1F9Y
C08868.mol2 1F9Y
C08869.mol2 1F9Y
C08870.mol2 1F9Y
C08871.mol2 1F9Y
C08872.mol2 1F9Y
C08873.mol2 1F9Y
C08874.mol2 1F9Y
C08875.mol2 1F9Y
C08876.mol2 1F9Y
C08877.mol2 1F9Y
C08878.mol2 1F9Y
C08879.mol2 1F9Y
C08880.mol2 1F9Y
C08881.mol2 1F9Y
C08882.mol2 1F9Y
C08883.mol2 1F9Y
C08884.mol2 1F9Y
C08885.mol2 1F9Y
C08886.mol2 1F9Y
C08887.mol2 1F9Y
C08888.mol2 1F9Y
C08889.mol2 1F9Y
C08890.mol2 1F9Y
C08891.mol2 1F9Y
C08892.mol2 1F9Y
C08893.mol2 1F9Y
C08894.mol2 1F9Y
C08895.mol2 1F9Y
C08896.mol2 1F9Y
C08897.mol2 1F9Y
C08898.mol2 1F9Y
C08899.mol2 1F9Y
C08900.mol2 1F9Y
C08901.mol2 1F9Y
C08902.mol2 1F9Y
C08904.mol2 1F9Y
C08905.mol2 1F9Y
C08906.mol2 1F9Y
C08907.mol2 1F9Y
C08908.mol2 1F9Y
C08909.mol2 1F9Y
C08910.mol2 1F9Y
C08911.mol2 1F9Y
C08912.mol2 1F9Y
C08913.mol2 1F9Y
C08914.mol2 1F9Y
C08915.mol2 1F9Y
C08916.mol2 1F9Y
C08917.mol2 1F9Y
C08918.mol2 1F9Y
C08919.mol2 1F9Y
C08920.mol2 1F9Y
C08921.mol2 1F9Y
C08922.mol2 1F9Y
C08923.mol2 1F9Y
C08924.mol2 1F9Y
C08925.mol2 1F9Y
C08926.mol2 1F9Y
C08927.mol2 1F9Y
C08928.mol2 1F9Y
C08929.mol2 1F9Y
C08930.mol2 1F9Y
C08931.mol2 1F9Y
C08932.mol2 1F9Y
C08933.mol2 1F9Y
C08934.mol2 1F9Y
C08935.mol2 1F9Y
C08936.mol2 1F9Y
C08937.mol2 1F9Y
C08938.mol2 1F9Y
C08939.mol2 1F9Y
C08940.mol2 1F9Y
C08941.mol2 1F9Y
C08942.mol2 1F9Y
C08943.mol2 1F9Y
C08944.mol2 1F9Y
C08945.mol2 1F9Y
C08946.mol2 1F9Y
C08947.mol2 1F9Y
C08948.mol2 1F9Y
C08949.mol2 1F9Y
C08950.mol2 1F9Y
C08951.mol2 1F9Y
C08952.mol2 1F9Y
C08953.mol2 1F9Y
C08954.mol2 1F9Y
C08955.mol2 1F9Y
C08956.mol2 1F9Y
C08957.mol2 1F9Y
C08958.mol2 1F9Y
C08959.mol2 1F9Y
C08960.mol2 1F9Y
C08961.mol2 1F9Y
C08962.mol2 1F9Y
C08963.mol2 1F9Y
C08964.mol2 1F9Y
C08965.mol2 1F9Y
C08966.mol2 1F9Y
C08967.mol2 1F9Y
C08968.mol2 1F9Y
C08969.mol2 1F9Y
C08970.mol2 1F9Y
C08971.mol2 1F9Y
C08972.mol2 1F9Y
C08973.mol2 1F9Y
C08974.mol2 1F9Y
C08975.mol2 1F9Y
C08976.mol2 1F9Y
C08977.mol2 1F9Y
C08978.mol2 1F9Y
C08979.mol2 1F9Y
C08980.mol2 1F9Y
C08981.mol2 1F9Y
C08982.mol2 1F9Y
C08983.mol2 1F9Y
C08984.mol2 1F9Y
C08985.mol2 1F9Y
C08986.mol2 1F9Y
C08987.mol2 1F9Y
C08988.mol2 1F9Y
C08989.mol2 1F9Y
C08990.mol2 1F9Y
C08991.mol2 1F9Y
C08992.mol2 1F9Y
C08993.mol2 1F9Y
C08994.mol2 1F9Y
C08995.mol2 1F9Y
C08996.mol2 1F9Y
C08997.mol2 1F9Y
C08998.mol2 1F9Y
C08999.mol2 1F9Y
C09000.mol2 1F9Y
C09001.mol2 1F9Y
C09002.mol2 1F9Y
C09003.mol2 1F9Y
C09004.mol2 1F9Y
C09005.mol2 1F9Y
C09006.mol2 1F9Y
C09007.mol2 1F9Y
C09008.mol2 1F9Y
C09009.mol2 1F9Y
C09010.mol2 1F9Y
C09011.mol2 1F9Y
C09012.mol2 1F9Y
C09013.mol2 1F9Y
C09014.mol2 1F9Y
C09015.mol2 1F9Y
C09016.mol2 1F9Y
C09017.mol2 1F9Y
C09018.mol2 1F9Y
C09019.mol2 1F9Y
C09020.mol2 1F9Y
C09021.mol2 1F9Y
C09022.mol2 1F9Y
C09023.mol2 1F9Y
C09024.mol2 1F9Y
C09025.mol2 1F9Y
C09026.mol2 1F9Y
C09027.mol2 1F9Y
C09028.mol2 1F9Y
C09029.mol2 1F9Y
C09030.mol2 1F9Y
C09031.mol2 1F9Y
C09032.mol2 1F9Y
C09033.mol2 1F9Y
C09034.mol2 1F9Y
C09035.mol2 1F9Y
C09036.mol2 1F9Y
C09037.mol2 1F9Y
C09038.mol2 1F9Y
C09039.mol2 1F9Y
C09040.mol2 1F9Y
C09041.mol2 1F9Y
C09042.mol2 1F9Y
C09043.mol2 1F9Y
C09044.mol2 1F9Y
C09045.mol2 1F9Y
C09046.mol2 1F9Y
C09047.mol2 1F9Y
C09048.mol2 1F9Y
C09049.mol2 1F9Y
C09050.mol2 1F9Y
C09051.mol2 1F9Y
C09052.mol2 1F9Y
C09053.mol2 1F9Y
C09054.mol2 1F9Y
C09055.mol2 1F9Y
C09056.mol2 1F9Y
C09057.mol2 1F9Y
C09058.mol2 1F9Y
C09059.mol2 1F9Y
C09060.mol2 1F9Y
C09061.mol2 1F9Y
C09062.mol2 1F9Y
C09063.mol2 1F9Y
C09064.mol2 1F9Y
C09065.mol2 1F9Y
C09066.mol2 1F9Y
C09067.mol2 1F9Y
C09068.mol2 1F9Y
C09069.mol2 1F9Y
C09070.mol2 1F9Y
C09071.mol2 1F9Y
C09072.mol2 1F9Y
C09073.mol2 1F9Y
C09074.mol2 1F9Y
C09075.mol2 1F9Y
C09076.mol2 1F9Y
C09077.mol2 1F9Y
C09078.mol2 1F9Y
C09079.mol2 1F9Y
C09080.mol2 1F9Y
C09081.mol2 1F9Y
C09082.mol2 1F9Y
C09083.mol2 1F9Y
C09084.mol2 1F9Y
C09085.mol2 1F9Y
C09086.mol2 1F9Y
C09087.mol2 1F9Y
C09088.mol2 1F9Y
C09089.mol2 1F9Y
C09090.mol2 1F9Y
C09091.mol2 1F9Y
C09092.mol2 1F9Y
C09093.mol2 1F9Y
C09094.mol2 1F9Y
C09095.mol2 1F9Y
C09096.mol2 1F9Y
C09097.mol2 1F9Y
C09098.mol2 1F9Y
C09099.mol2 1F9Y
C09100.mol2 1F9Y
C09101.mol2 1F9Y
C09102.mol2 1F9Y
C09103.mol2 1F9Y
C09104.mol2 1F9Y
C09105.mol2 1F9Y
C09106.mol2 1F9Y
C09107.mol2 1F9Y
C09108.mol2 1F9Y
C09109.mol2 1F9Y
C09110.mol2 1F9Y
C09111.mol2 1F9Y
C09112.mol2 1F9Y
C09113.mol2 1F9Y
C09114.mol2 1F9Y
C09115.mol2 1F9Y
C09116.mol2 1F9Y
C09117.mol2 1F9Y
C09118.mol2 1F9Y
C09119.mol2 1F9Y
C09120.mol2 1F9Y
C09121.mol2 1F9Y
C09122.mol2 1F9Y
C09123.mol2 1F9Y
C09124.mol2 1F9Y
C09125.mol2 1F9Y
C09126.mol2 1F9Y
C09127.mol2 1F9Y
C09128.mol2 1F9Y
C09129.mol2 1F9Y
C09130.mol2 1F9Y
C09131.mol2 1F9Y
C09132.mol2 1F9Y
C09133.mol2 1F9Y
C09134.mol2 1F9Y
C09135.mol2 1F9Y
C09136.mol2 1F9Y
C09137.mol2 1F9Y
C09138.mol2 1F9Y
C09139.mol2 1F9Y
C09140.mol2 1F9Y
C09141.mol2 1F9Y
C09142.mol2 1F9Y
C09143.mol2 1F9Y
C09144.mol2 1F9Y
C09145.mol2 1F9Y
C09146.mol2 1F9Y
C09147.mol2 1F9Y
C09148.mol2 1F9Y
C09149.mol2 1F9Y
C09150.mol2 1F9Y
C09151.mol2 1F9Y
C09152.mol2 1F9Y
C09153.mol2 1F9Y
C09154.mol2 1F9Y
C09155.mol2 1F9Y
C09156.mol2 1F9Y
C09157.mol2 1F9Y
C09158.mol2 1F9Y
C09159.mol2 1F9Y
C09160.mol2 1F9Y
C09161.mol2 1F9Y
C09162.mol2 1F9Y
C09163.mol2 1F9Y
C09164.mol2 1F9Y
C09165.mol2 1F9Y
C09166.mol2 1F9Y
C09167.mol2 1F9Y
C09168.mol2 1F9Y
C09169.mol2 1F9Y
C09170.mol2 1F9Y
C09171.mol2 1F9Y
C09172.mol2 1F9Y
C09173.mol2 1F9Y
C09174.mol2 1F9Y
C09175.mol2 1F9Y
C09176.mol2 1F9Y
C09177.mol2 1F9Y
C09178.mol2 1F9Y
C09179.mol2 1F9Y
C09180.mol2 1F9Y
C09181.mol2 1F9Y
C09182.mol2 1F9Y
C09183.mol2 1F9Y
C09184.mol2 1F9Y
C09185.mol2 1F9Y
C09186.mol2 1F9Y
C09187.mol2 1F9Y
C09188.mol2 1F9Y
C09189.mol2 1F9Y
C09190.mol2 1F9Y
C09191.mol2 1F9Y
C09192.mol2 1F9Y
C09193.mol2 1F9Y
C09194.mol2 1F9Y
C09195.mol2 1F9Y
C09196.mol2 1F9Y
C09197.mol2 1F9Y
C09198.mol2 1F9Y
C09200.mol2 1F9Y
C09201.mol2 1F9Y
C09202.mol2 1F9Y
C09203.mol2 1F9Y
C09204.mol2 1F9Y
C09205.mol2 1F9Y
C09206.mol2 1F9Y
C09207.mol2 1F9Y
C09208.mol2 1F9Y
C09209.mol2 1F9Y
C09210.mol2 1F9Y
C09211.mol2 1F9Y
C09212.mol2 1F9Y
C09213.mol2 1F9Y
C09214.mol2 1F9Y
C09215.mol2 1F9Y
C09216.mol2 1F9Y
C09217.mol2 1F9Y
C09218.mol2 1F9Y
C09219.mol2 1F9Y
C09220.mol2 1F9Y
C09221.mol2 1F9Y
C09222.mol2 1F9Y
C09223.mol2 1F9Y
C09224.mol2 1F9Y
C09225.mol2 1F9Y
C09226.mol2 1F9Y
C09227.mol2 1F9Y
C09228.mol2 1F9Y
C09229.mol2 1F9Y
C09230.mol2 1F9Y
C09231.mol2 1F9Y
C09232.mol2 1F9Y
C09233.mol2 1F9Y
C09234.mol2 1F9Y
C09235.mol2 1F9Y
C09236.mol2 1F9Y
C09237.mol2 1F9Y
C09238.mol2 1F9Y
C09239.mol2 1F9Y
C09240.mol2 1F9Y
C09241.mol2 1F9Y
C09242.mol2 1F9Y
C09243.mol2 1F9Y
C09244.mol2 1F9Y
C09245.mol2 1F9Y
C09246.mol2 1F9Y
C09247.mol2 1F9Y
C09248.mol2 1F9Y
C09249.mol2 1F9Y
C09250.mol2 1F9Y
C09251.mol2 1F9Y
C09252.mol2 1F9Y
C09253.mol2 1F9Y
C09254.mol2 1F9Y
C09255.mol2 1F9Y
C09256.mol2 1F9Y
C09257.mol2 1F9Y
C09258.mol2 1F9Y
C09259.mol2 1F9Y
C09260.mol2 1F9Y
C09261.mol2 1F9Y
C09262.mol2 1F9Y
C09263.mol2 1F9Y
C09264.mol2 1F9Y
C09265.mol2 1F9Y
C09266.mol2 1F9Y
C09267.mol2 1F9Y
C09268.mol2 1F9Y
C09269.mol2 1F9Y
C09270.mol2 1F9Y
C09271.mol2 1F9Y
C09272.mol2 1F9Y
C09273.mol2 1F9Y
C09274.mol2 1F9Y
C09275.mol2 1F9Y
C09276.mol2 1F9Y
C09277.mol2 1F9Y
C09278.mol2 1F9Y
C09279.mol2 1F9Y
C09280.mol2 1F9Y
C09281.mol2 1F9Y
C09282.mol2 1F9Y
C09283.mol2 1F9Y
C09284.mol2 1F9Y
C09285.mol2 1F9Y
C09287.mol2 1F9Y
C09288.mol2 1F9Y
C09289.mol2 1F9Y
C09290.mol2 1F9Y
C09291.mol2 1F9Y
C09292.mol2 1F9Y
C09293.mol2 1F9Y
C09294.mol2 1F9Y
C09295.mol2 1F9Y
C09296.mol2 1F9Y
C09297.mol2 1F9Y
C09298.mol2 1F9Y
C09299.mol2 1F9Y
C09300.mol2 1F9Y
C09301.mol2 1F9Y
C09302.mol2 1F9Y
C09303.mol2 1F9Y
C09304.mol2 1F9Y
C09305.mol2 1F9Y
C09306.mol2 1F9Y
C09307.mol2 1F9Y
C09308.mol2 1F9Y
C09309.mol2 1F9Y
C09310.mol2 1F9Y
C09311.mol2 1F9Y
C09312.mol2 1F9Y
C09313.mol2 1F9Y
C09314.mol2 1F9Y
C09315.mol2 1F9Y
